3-15-2023 10:12:08-debug: %cImport%c: C:\CocosDashboard_1.2.5\resources\.editors\Creator\3.7.1\resources\resources\3d\engine\editor\assets\chunks background: #aaff85; color: #000; color: #000;
3-15-2023 13:38:58-debug: // ---- build task builder.tasks.settings.macro ----
3-15-2023 13:38:58-debug: builder.tasks.settings.macro does not defined in i18n
3-15-2023 13:38:58-debug: builder.tasks.settings.macro start11%
3-15-2023 13:38:58-debug: Process: heapTotal 221.38MB heapUsed 193.63MB rss 246.80MB
3-15-2023 13:38:58-debug: // ---- build task builder.tasks.settings.macro ---- (2ms)
3-15-2023 13:38:58-debug: run build task builder.tasks.settings.macro success in 2 ms √11%
3-15-2023 13:38:58-debug: Sort some build options to settings.json start11%
3-15-2023 13:38:58-debug: Process: heapTotal 221.38MB heapUsed 193.66MB rss 246.80MB
3-15-2023 13:38:58-debug: // ---- build task Sort some build options to settings.json ----
3-15-2023 13:38:58-debug: // ---- build task Sort some build options to settings.json ---- (26ms)
3-15-2023 13:38:58-debug: run build task Sort some build options to settings.json success in 26 ms √12%
3-15-2023 13:38:58-debug: Process: heapTotal 221.38MB heapUsed 193.74MB rss 246.80MB
3-15-2023 13:38:58-debug: custom joint texture layouts start12%
3-15-2023 13:38:58-debug: // ---- build task custom joint texture layouts ----
3-15-2023 13:38:58-debug: // ---- build task custom joint texture layouts ---- (1ms)
3-15-2023 13:38:58-debug: run build task custom joint texture layouts success in 1 ms √12%
3-15-2023 13:38:58-debug: // ---- build task custom joint physics ----
3-15-2023 13:38:58-debug: Process: heapTotal 221.38MB heapUsed 193.76MB rss 246.80MB
3-15-2023 13:38:58-debug: custom joint physics start12%
3-15-2023 13:38:58-debug: // ---- build task custom joint physics ---- (1ms)
3-15-2023 13:38:58-debug: run build task custom joint physics success in 1 ms √13%
3-15-2023 13:38:58-debug: Fill script data to settings start13%
3-15-2023 13:38:58-debug: // ---- build task Fill script data to settings ----
3-15-2023 13:38:58-debug: Process: heapTotal 221.38MB heapUsed 193.79MB rss 246.80MB
3-15-2023 13:38:58-debug: // ---- build task Fill script data to settings ---- (1ms)
3-15-2023 13:38:58-debug: run build task Fill script data to settings success in 1 ms √13%
3-15-2023 13:38:58-debug: // ---- build task Fill scene data to settings ----
3-15-2023 13:38:58-debug: Fill scene data to settings start13%
3-15-2023 13:38:58-debug: Process: heapTotal 221.38MB heapUsed 193.81MB rss 246.80MB
3-15-2023 13:38:58-debug: // ---- build task Fill scene data to settings ---- (1ms)
3-15-2023 13:38:58-debug: // ---- build task Organize assets groups，generate packedAssets and rawAssets data ----
3-15-2023 13:38:58-debug: run build task Fill scene data to settings success in 1 ms √14%
3-15-2023 13:38:58-debug: Organize assets groups，generate packedAssets and rawAssets data start14%
3-15-2023 13:38:58-debug: Process: heapTotal 221.38MB heapUsed 193.83MB rss 246.80MB
3-15-2023 13:38:58-debug: // ---- build task Organize assets groups，generate packedAssets and rawAssets data ---- (1ms)
3-15-2023 13:38:58-debug: run build task Organize assets groups，generate packedAssets and rawAssets data success in 1 ms √14%
3-15-2023 13:38:58-debug: Generate md5AssetsMap from suffixMap to settings start14%
3-15-2023 13:38:58-debug: // ---- build task Generate md5AssetsMap from suffixMap to settings ----
3-15-2023 13:38:58-debug: Process: heapTotal 221.38MB heapUsed 193.96MB rss 246.80MB
3-15-2023 13:38:58-debug: options.md5Cache is false.
3-15-2023 13:38:58-debug: // ---- build task Generate md5AssetsMap from suffixMap to settings ---- (1ms)
3-15-2023 13:38:58-debug: run build task Generate md5AssetsMap from suffixMap to settings success in 1 ms √15%
3-15-2023 13:39:26-debug: refresh db internal success
3-15-2023 13:39:26-debug: refresh db assets success
3-15-2023 13:39:26-debug: asset-db:worker-effect-data-processing (100ms)
3-15-2023 13:39:26-debug: asset-db:refresh-all-database (132ms)
3-15-2023 13:40:43-debug: refresh db internal success
3-15-2023 13:40:43-debug: %cImport%c: C:\Users\ADMIN\ThrowKnifeGame\assets\Scripts\Game.tsbackground: #aaff85; color: #000;color: #000;
3-15-2023 13:40:43-debug: asset-db:worker-effect-data-processing (131ms)
3-15-2023 13:40:43-debug: refresh db assets success
3-15-2023 13:40:43-debug: asset-db:refresh-all-database (167ms)
3-15-2023 13:40:43-debug: Query all assets info in project
3-15-2023 13:40:43-debug: init custom config: keepNodeUuid: false, useCache: true
3-15-2023 13:40:43-debug:   Number of all scenes: 1
3-15-2023 13:40:43-debug:   Number of all scripts: 1
3-15-2023 13:40:43-debug:   Number of other assets: 298
3-15-2023 13:40:43-debug: Process: heapTotal 218.39MB heapUsed 189.54MB rss 242.55MB
3-15-2023 13:40:43-debug: Query asset bundle start0%
3-15-2023 13:40:43-debug: // ---- build task Query asset bundle ----
3-15-2023 13:40:43-debug: // ---- build task Query asset bundle ---- (5ms)
3-15-2023 13:40:43-debug: run build task Query asset bundle success in 5 ms √3%
3-15-2023 13:40:43-debug: Process: heapTotal 218.39MB heapUsed 191.12MB rss 242.55MB
3-15-2023 13:40:43-debug: Query and organize assets start3%
3-15-2023 13:40:43-debug: // ---- build task Query and organize assets ----
3-15-2023 13:40:43-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,ff9be190-20a4-4e48-b68c-76e3c7cff085,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,9361fd90-ba52-4f84-aa93-6e878fd576ca,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,871c3b6c-7379-419d-bda3-794b239ab90d
3-15-2023 13:40:43-debug: Number of scenes: 1
3-15-2023 13:40:43-debug: // ---- build task Query and organize assets ---- (4ms)
3-15-2023 13:40:43-debug: // ---- build task Organize scripts ----
3-15-2023 13:40:43-debug: Organize scripts start7%
3-15-2023 13:40:43-debug: run build task Query and organize assets success in 4 ms √7%
3-15-2023 13:40:43-debug: sort script group...
3-15-2023 13:40:43-debug: Process: heapTotal 218.39MB heapUsed 189.13MB rss 242.69MB
3-15-2023 13:40:43-debug: // ---- build task Organize scripts ---- (1ms)
3-15-2023 13:40:43-debug: run build task Organize scripts success in 1 ms √10%
3-15-2023 13:40:43-debug: Process: heapTotal 218.39MB heapUsed 189.16MB rss 242.69MB
3-15-2023 13:40:43-debug: Init settings and config start10%
3-15-2023 13:40:43-debug: // ---- build task Init settings and config ----
3-15-2023 13:40:43-debug: run build task Init settings and config success in 0 ms √11%
3-15-2023 13:40:43-debug: builder.tasks.settings.macro does not defined in i18n
3-15-2023 13:40:43-debug: // ---- build task builder.tasks.settings.macro ----
3-15-2023 13:40:43-debug: builder.tasks.settings.macro start11%
3-15-2023 13:40:43-debug: Process: heapTotal 218.39MB heapUsed 189.19MB rss 242.69MB
3-15-2023 13:40:43-debug: // ---- build task builder.tasks.settings.macro ---- (1ms)
3-15-2023 13:40:43-debug: run build task builder.tasks.settings.macro success in 1 ms √11%
3-15-2023 13:40:43-debug: // ---- build task Sort some build options to settings.json ----
3-15-2023 13:40:43-debug: Process: heapTotal 218.39MB heapUsed 189.22MB rss 242.69MB
3-15-2023 13:40:43-debug: Sort some build options to settings.json start11%
3-15-2023 13:40:44-debug: // ---- build task Sort some build options to settings.json ---- (873ms)
3-15-2023 13:40:44-debug: run build task Sort some build options to settings.json success in 873 ms √12%
3-15-2023 13:40:44-debug: custom joint texture layouts start12%
3-15-2023 13:40:44-debug: Process: heapTotal 218.39MB heapUsed 189.28MB rss 242.74MB
3-15-2023 13:40:44-debug: // ---- build task custom joint texture layouts ----
3-15-2023 13:40:44-debug: // ---- build task custom joint texture layouts ---- (1ms)
3-15-2023 13:40:44-debug: run build task custom joint texture layouts success in 1 ms √12%
3-15-2023 13:40:44-debug: Process: heapTotal 218.39MB heapUsed 189.31MB rss 242.74MB
3-15-2023 13:40:44-debug: // ---- build task custom joint physics ----
3-15-2023 13:40:44-debug: custom joint physics start12%
3-15-2023 13:40:44-debug: run build task custom joint physics success in 0 ms √13%
3-15-2023 13:40:44-debug: Fill script data to settings start13%
3-15-2023 13:40:44-debug: Process: heapTotal 218.39MB heapUsed 189.33MB rss 242.74MB
3-15-2023 13:40:44-debug: // ---- build task Fill script data to settings ----
3-15-2023 13:40:44-debug: // ---- build task Fill scene data to settings ----
3-15-2023 13:40:44-debug: run build task Fill script data to settings success in 0 ms √13%
3-15-2023 13:40:44-debug: Fill scene data to settings start13%
3-15-2023 13:40:44-debug: Process: heapTotal 218.39MB heapUsed 189.35MB rss 242.74MB
3-15-2023 13:40:44-debug: // ---- build task Fill scene data to settings ---- (1ms)
3-15-2023 13:40:44-debug: run build task Fill scene data to settings success in 1 ms √14%
3-15-2023 13:40:44-debug: // ---- build task Organize assets groups，generate packedAssets and rawAssets data ----
3-15-2023 13:40:44-debug: Organize assets groups，generate packedAssets and rawAssets data start14%
3-15-2023 13:40:44-debug: Process: heapTotal 218.39MB heapUsed 189.38MB rss 242.74MB
3-15-2023 13:40:44-debug: // ---- build task Organize assets groups，generate packedAssets and rawAssets data ---- (1ms)
3-15-2023 13:40:44-debug: run build task Organize assets groups，generate packedAssets and rawAssets data success in 1 ms √14%
3-15-2023 13:40:44-debug: Process: heapTotal 218.39MB heapUsed 189.51MB rss 242.75MB
3-15-2023 13:40:44-debug: // ---- build task Generate md5AssetsMap from suffixMap to settings ----
3-15-2023 13:40:44-debug: Generate md5AssetsMap from suffixMap to settings start14%
3-15-2023 13:40:44-debug: options.md5Cache is false.
3-15-2023 13:40:44-debug: run build task Generate md5AssetsMap from suffixMap to settings success in 0 ms √15%
3-15-2023 13:41:17-debug: refresh db internal success
3-15-2023 13:41:17-debug: refresh db assets success
3-15-2023 13:41:17-debug: asset-db:worker-effect-data-processing (93ms)
3-15-2023 13:41:17-debug: asset-db:refresh-all-database (124ms)
3-15-2023 13:41:50-debug: refresh db internal success
3-15-2023 13:41:51-debug: %cImport%c: C:\Users\ADMIN\ThrowKnifeGame\assets\Scripts\Game.tsbackground: #aaff85; color: #000;color: #000;
3-15-2023 13:41:51-debug: asset-db:worker-effect-data-processing (96ms)
3-15-2023 13:41:51-debug: refresh db assets success
3-15-2023 13:41:51-debug: asset-db:refresh-all-database (130ms)
3-15-2023 13:41:51-debug: Query all assets info in project
3-15-2023 13:41:51-debug: init custom config: keepNodeUuid: false, useCache: true
3-15-2023 13:41:51-debug:   Number of all scenes: 1
3-15-2023 13:41:51-debug:   Number of all scripts: 1
3-15-2023 13:41:51-debug: // ---- build task Query asset bundle ----
3-15-2023 13:41:51-debug:   Number of other assets: 298
3-15-2023 13:41:51-debug: Process: heapTotal 227.41MB heapUsed 201.87MB rss 253.12MB
3-15-2023 13:41:51-debug: Query asset bundle start0%
3-15-2023 13:41:51-debug: // ---- build task Query asset bundle ---- (6ms)
3-15-2023 13:41:51-debug: run build task Query asset bundle success in 6 ms √3%
3-15-2023 13:41:51-debug: Process: heapTotal 227.41MB heapUsed 200.30MB rss 253.10MB
3-15-2023 13:41:51-debug: // ---- build task Query and organize assets ----
3-15-2023 13:41:51-debug: Query and organize assets start3%
3-15-2023 13:41:51-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,ff9be190-20a4-4e48-b68c-76e3c7cff085,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,9361fd90-ba52-4f84-aa93-6e878fd576ca,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,871c3b6c-7379-419d-bda3-794b239ab90d
3-15-2023 13:41:51-debug: Number of scenes: 1
3-15-2023 13:41:51-debug: // ---- build task Query and organize assets ---- (5ms)
3-15-2023 13:41:51-debug: run build task Query and organize assets success in 5 ms √7%
3-15-2023 13:41:51-debug: Organize scripts start7%
3-15-2023 13:41:51-debug: // ---- build task Organize scripts ----
3-15-2023 13:41:51-debug: Process: heapTotal 227.41MB heapUsed 201.72MB rss 253.12MB
3-15-2023 13:41:51-debug: sort script group...
3-15-2023 13:41:51-debug: // ---- build task Organize scripts ---- (1ms)
3-15-2023 13:41:51-debug: run build task Organize scripts success in 1 ms √10%
3-15-2023 13:41:51-debug: Process: heapTotal 227.41MB heapUsed 201.75MB rss 253.12MB
3-15-2023 13:41:51-debug: // ---- build task Init settings and config ----
3-15-2023 13:41:51-debug: Init settings and config start10%
3-15-2023 13:41:51-debug: // ---- build task Init settings and config ---- (1ms)
3-15-2023 13:41:51-debug: run build task Init settings and config success in 1 ms √11%
3-15-2023 13:41:51-debug: // ---- build task builder.tasks.settings.macro ----
3-15-2023 13:41:51-debug: builder.tasks.settings.macro does not defined in i18n
3-15-2023 13:41:51-debug: Process: heapTotal 227.41MB heapUsed 201.78MB rss 253.12MB
3-15-2023 13:41:51-debug: builder.tasks.settings.macro start11%
3-15-2023 13:41:51-debug: // ---- build task builder.tasks.settings.macro ---- (1ms)
3-15-2023 13:41:51-debug: run build task builder.tasks.settings.macro success in 1 ms √11%
3-15-2023 13:41:51-debug: Process: heapTotal 227.41MB heapUsed 201.81MB rss 253.12MB
3-15-2023 13:41:51-debug: Sort some build options to settings.json start11%
3-15-2023 13:41:51-debug: // ---- build task Sort some build options to settings.json ----
3-15-2023 13:41:52-debug: // ---- build task Sort some build options to settings.json ---- (738ms)
3-15-2023 13:41:52-debug: run build task Sort some build options to settings.json success in 738 ms √12%
3-15-2023 13:41:52-debug: Process: heapTotal 227.41MB heapUsed 201.87MB rss 253.15MB
3-15-2023 13:41:52-debug: custom joint texture layouts start12%
3-15-2023 13:41:52-debug: // ---- build task custom joint texture layouts ----
3-15-2023 13:41:52-debug: // ---- build task custom joint texture layouts ---- (1ms)
3-15-2023 13:41:52-debug: run build task custom joint texture layouts success in 1 ms √12%
3-15-2023 13:41:52-debug: Process: heapTotal 227.41MB heapUsed 201.90MB rss 253.15MB
3-15-2023 13:41:52-debug: // ---- build task custom joint physics ----
3-15-2023 13:41:52-debug: custom joint physics start12%
3-15-2023 13:41:52-debug: // ---- build task custom joint physics ---- (1ms)
3-15-2023 13:41:52-debug: run build task custom joint physics success in 1 ms √13%
3-15-2023 13:41:52-debug: // ---- build task Fill script data to settings ----
3-15-2023 13:41:52-debug: Process: heapTotal 227.41MB heapUsed 201.93MB rss 253.15MB
3-15-2023 13:41:52-debug: Fill script data to settings start13%
3-15-2023 13:41:52-debug: run build task Fill script data to settings success in 0 ms √13%
3-15-2023 13:41:52-debug: Process: heapTotal 227.41MB heapUsed 201.95MB rss 253.15MB
3-15-2023 13:41:52-debug: // ---- build task Fill scene data to settings ----
3-15-2023 13:41:52-debug: Fill scene data to settings start13%
3-15-2023 13:41:52-debug: // ---- build task Fill scene data to settings ---- (1ms)
3-15-2023 13:41:52-debug: run build task Fill scene data to settings success in 1 ms √14%
3-15-2023 13:41:52-debug: Organize assets groups，generate packedAssets and rawAssets data start14%
3-15-2023 13:41:52-debug: // ---- build task Organize assets groups，generate packedAssets and rawAssets data ----
3-15-2023 13:41:52-debug: Process: heapTotal 227.41MB heapUsed 201.97MB rss 253.15MB
3-15-2023 13:41:52-debug: // ---- build task Organize assets groups，generate packedAssets and rawAssets data ---- (2ms)
3-15-2023 13:41:52-debug: run build task Organize assets groups，generate packedAssets and rawAssets data success in 2 ms √14%
3-15-2023 13:41:52-debug: Generate md5AssetsMap from suffixMap to settings start14%
3-15-2023 13:41:52-debug: // ---- build task Generate md5AssetsMap from suffixMap to settings ----
3-15-2023 13:41:52-debug: Process: heapTotal 227.41MB heapUsed 202.10MB rss 253.56MB
3-15-2023 13:41:52-debug: options.md5Cache is false.
3-15-2023 13:41:52-debug: run build task Generate md5AssetsMap from suffixMap to settings success in 0 ms √15%
3-15-2023 13:42:35-debug: refresh db internal success
